year,race_id,circuit,rider_id,rider,country,team,constructor,position,points,classified
1956,1956_03,Spa-Francorchamps,52,Alfredo Milani,IT,,Gilera,5.0,2.0,True
1956,1956_03,Spa-Francorchamps,109,Auguste Goffin,BE,,Norton,6.0,1.0,True
1956,1956_05,Belfast,189,John Hartle,GB,,Norton,1.0,8.0,True
1956,1956_05,Belfast,192,Bob Brown,AU,,Matchless,2.0,6.0,True
1956,1956_05,Belfast,169,George Murphy,NZ,,Matchless,3.0,4.0,True
1956,1956_05,Belfast,210,Geoffrey Tanner,GB,,Norton,4.0,3.0,True
1956,1956_05,Belfast,211,R.W. Herron,GB,,Norton,5.0,2.0,True
1956,1956_05,Belfast,76,Jack Brett,GB,,Norton,6.0,1.0,True
1956,1956_06,Monza,49,Geoff Duke,GB,,Gilera,1.0,8.0,True
1956,1956_06,Monza,135,Libero Liberati,IT,,Gilera,2.0,6.0,True
1956,1956_06,Monza,144,Pierre Monneret,FR,,Gilera,3.0,4.0,True
1956,1956_06,Monza,16,Reg Armstrong,IE,,Gilera,4.0,3.0,True
1956,1956_06,Monza,50,Carlos Bandirola,IT,,MV Agusta,5.0,2.0,True
1956,1956_06,Monza,190,Walter Zeller,DE,,BMW,6.0,1.0,True
1957,1957_01,Hockenheim,135,Libero Liberati,IT,,Gilera,1.0,8.0,True
1957,1957_01,Hockenheim,147,Bob Mcintyre,GB,,Gilera,2.0,6.0,True
1957,1957_01,Hockenheim,190,Walter Zeller,DE,,BMW,3.0,4.0,True
1957,1957_01,Hockenheim,43,Dickie Dale,GB,,Moto Guzzi,4.0,3.0,True
1957,1957_01,Hockenheim,233,Terry Shepherd,GB,,MV Agusta,5.0,2.0,True
1957,1957_01,Hockenheim,213,Ernst Hiller,DE,,BMW,6.0,1.0,True
1957,1957_02,Isle of Man,147,Bob Mcintyre,GB,,Gilera,1.0,8.0,True
1957,1957_02,Isle of Man,111,John Surtees,GB,,MV Agusta,2.0,6.0,True
1957,1957_02,Isle of Man,192,Bob Brown,AU,,Gilera,3.0,4.0,True
1957,1957_02,Isle of Man,43,Dickie Dale,GB,,Moto Guzzi,4.0,3.0,True
1957,1957_02,Isle of Man,65,Keith Campbell,AU,,Moto Guzzi,5.0,2.0,True
1957,1957_02,Isle of Man,214,Alan Trow,GB,,Norton,6.0,1.0,True
1957,1957_03,Assen,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1957,1957_03,Assen,135,Libero Liberati,IT,,Gilera,2.0,6.0,True
1957,1957_03,Assen,190,Walter Zeller,DE,,BMW,3.0,4.0,True
1957,1957_03,Assen,76,Jack Brett,GB,,Norton,4.0,3.0,True
1957,1957_03,Assen,213,Ernst Hiller,DE,,BMW,5.0,2.0,True
1957,1957_03,Assen,208,Keith Bryen,AU,,Norton,6.0,1.0,True
1957,1957_04,Spa-Francorchamps,135,Libero Liberati,IT,,Gilera,1.0,8.0,True
1957,1957_04,Spa-Francorchamps,76,Jack Brett,GB,,Norton,2.0,6.0,True
1957,1957_04,Spa-Francorchamps,208,Keith Bryen,AU,,Norton,3.0,4.0,True
1957,1957_04,Spa-Francorchamps,231,Derek Minter,GB,,Norton,4.0,3.0,True
1957,1957_04,Spa-Francorchamps,128,Mike O'Rourke,IE,,Norton,5.0,2.0,True
1957,1957_04,Spa-Francorchamps,232,Hans Gunter Jaeger,DE,,BMW,6.0,1.0,True
1957,1957_05,Belfast,135,Libero Liberati,IT,,Gilera,1.0,8.0,True
1957,1957_05,Belfast,147,Bob Mcintyre,GB,,Gilera,2.0,6.0,True
1957,1957_05,Belfast,49,Geoff Duke,GB,,Gilera,3.0,4.0,True
1957,1957_05,Belfast,210,Geoffrey Tanner,GB,,Norton,4.0,3.0,True
1957,1957_05,Belfast,208,Keith Bryen,AU,,Moto Guzzi,5.0,2.0,True
1957,1957_05,Belfast,233,Terry Shepherd,GB,,MV Agusta,6.0,1.0,True
1957,1957_06,Monza,135,Libero Liberati,IT,,Gilera,1.0,8.0,True
1957,1957_06,Monza,49,Geoff Duke,GB,,Gilera,2.0,6.0,True
1957,1957_06,Monza,52,Alfredo Milani,IT,,Gilera,3.0,4.0,True
1957,1957_06,Monza,111,John Surtees,GB,,MV Agusta,4.0,3.0,True
1957,1957_06,Monza,33,Umberto Masetti,IT,,MV Agusta,5.0,2.0,True
1957,1957_06,Monza,233,Terry Shepherd,GB,,MV Agusta,6.0,1.0,True
1958,1958_01,Isle of Man,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1958,1958_01,Isle of Man,100,Bob Anderson,GB,,Norton,2.0,6.0,True
1958,1958_01,Isle of Man,192,Bob Brown,AU,,Norton,3.0,4.0,True
1958,1958_01,Isle of Man,231,Derek Minter,GB,,Norton,4.0,3.0,True
1958,1958_01,Isle of Man,219,Dave Chadwick,GB,,Norton,5.0,2.0,True
1958,1958_01,Isle of Man,245,J.D. Anderson,NZ,,Norton,6.0,1.0,True
1958,1958_01,Isle of Man,246,Mike Hailwood,GB,,Norton,13.0,0.0,True
1958,1958_02,Assen,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1958,1958_02,Assen,189,John Hartle,GB,,MV Agusta,2.0,6.0,True
1958,1958_02,Assen,231,Derek Minter,GB,,Norton,3.0,4.0,True
1958,1958_02,Assen,213,Ernst Hiller,DE,,BMW,4.0,3.0,True
1958,1958_02,Assen,43,Dickie Dale,GB,,BMW,5.0,2.0,True
1958,1958_02,Assen,244,Gary Hocking,RH,,Norton,6.0,1.0,True
1958,1958_03,Spa-Francorchamps,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1958,1958_03,Spa-Francorchamps,65,Keith Campbell,AU,,Norton,2.0,6.0,True
1958,1958_03,Spa-Francorchamps,189,John Hartle,GB,,MV Agusta,3.0,4.0,True
1958,1958_03,Spa-Francorchamps,49,Geoff Duke,GB,,BMW,4.0,3.0,True
1958,1958_03,Spa-Francorchamps,43,Dickie Dale,GB,,BMW,5.0,2.0,True
1958,1958_03,Spa-Francorchamps,100,Bob Anderson,GB,,Norton,6.0,1.0,True
1958,1958_04,Nurburgring,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1958,1958_04,Nurburgring,189,John Hartle,GB,,MV Agusta,2.0,6.0,True
1958,1958_04,Nurburgring,244,Gary Hocking,RH,,Norton,3.0,4.0,True
1958,1958_04,Nurburgring,213,Ernst Hiller,DE,,BMW,4.0,3.0,True
1958,1958_04,Nurburgring,43,Dickie Dale,GB,,BMW,5.0,2.0,True
1958,1958_04,Nurburgring,192,Bob Brown,AU,,Norton,6.0,1.0,True
1958,1958_04,Nurburgring,251,Jack Findlay,AU,,Norton,12.0,0.0,True
1958,1958_05,Hedemora,49,Geoff Duke,GB,,Norton,1.0,8.0,True
1958,1958_05,Hedemora,43,Dickie Dale,GB,,BMW,2.0,6.0,True
1958,1958_05,Hedemora,233,Terry Shepherd,GB,,Norton,3.0,4.0,True
1958,1958_05,Hedemora,244,Gary Hocking,RH,,Norton,4.0,3.0,True
1958,1958_05,Hedemora,213,Ernst Hiller,DE,,BMW,5.0,2.0,True
1958,1958_05,Hedemora,192,Bob Brown,AU,,Norton,6.0,1.0,True
1958,1958_06,Belfast,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1958,1958_06,Belfast,147,Bob Mcintyre,GB,,Norton,2.0,6.0,True
1958,1958_06,Belfast,189,John Hartle,GB,,MV Agusta,3.0,4.0,True
1958,1958_06,Belfast,231,Derek Minter,GB,,Norton,4.0,3.0,True
1958,1958_06,Belfast,49,Geoff Duke,GB,,Norton,5.0,2.0,True
1958,1958_06,Belfast,43,Dickie Dale,GB,,BMW,6.0,1.0,True
1958,1958_07,Monza,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1958,1958_07,Monza,202,Remo Venturi,IT,,MV Agusta,2.0,6.0,True
1958,1958_07,Monza,33,Umberto Masetti,IT,,MV Agusta,3.0,4.0,True
1958,1958_07,Monza,43,Dickie Dale,GB,,BMW,4.0,3.0,True
1958,1958_07,Monza,50,Carlos Bandirola,IT,,MV Agusta,5.0,2.0,True
1958,1958_07,Monza,219,Dave Chadwick,GB,,Norton,6.0,1.0,True
1959,1959_01,Clermont-Ferrand,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1959,1959_01,Clermont-Ferrand,202,Remo Venturi,IT,,MV Agusta,2.0,6.0,True
1959,1959_01,Clermont-Ferrand,244,Gary Hocking,RH,,Norton,3.0,4.0,True
1959,1959_01,Clermont-Ferrand,43,Dickie Dale,GB,,BMW,4.0,3.0,True
1959,1959_01,Clermont-Ferrand,233,Terry Shepherd,GB,,Norton,5.0,2.0,True
1959,1959_01,Clermont-Ferrand,265,Paddy Driver,ZA,,Norton,6.0,1.0,True
1959,1959_02,Isle of Man,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1959,1959_02,Isle of Man,248,Alistair King,GB,,Norton,2.0,6.0,True
1959,1959_02,Isle of Man,192,Bob Brown,AU,,Norton,3.0,4.0,True
1959,1959_02,Isle of Man,264,D.T. Powell,GB,,Matchless,4.0,3.0,True
1959,1959_02,Isle of Man,147,Bob Mcintyre,GB,,Norton,5.0,2.0,True
1959,1959_02,Isle of Man,265,Paddy Driver,ZA,,Norton,6.0,1.0,True
1959,1959_02,Isle of Man,251,Jack Findlay,AU,,Norton,,0.0,False
1959,1959_03,Hockenheim,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1959,1959_03,Hockenheim,202,Remo Venturi,IT,,MV Agusta,2.0,6.0,True
1959,1959_03,Hockenheim,192,Bob Brown,AU,,Norton,3.0,4.0,True
1959,1959_03,Hockenheim,72,Ken Kavanagh,AU,,Norton,4.0,3.0,True
1959,1959_03,Hockenheim,263,John Hempleman,NZ,,Norton,5.0,2.0,True
1959,1959_03,Hockenheim,268,A. Huber,DE,,BMW,6.0,1.0,True
1959,1959_04,Assen,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1959,1959_04,Assen,192,Bob Brown,AU,,Norton,2.0,6.0,True
1959,1959_04,Assen,202,Remo Venturi,IT,,MV Agusta,3.0,4.0,True
1959,1959_04,Assen,43,Dickie Dale,GB,,BMW,4.0,3.0,True
1959,1959_04,Assen,266,Jim Redman,RH,,Norton,5.0,2.0,True
1959,1959_04,Assen,267,Ron Miles,AU,,Norton,6.0,1.0,True
1959,1959_05,Spa-Francorchamps,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1959,1959_05,Spa-Francorchamps,244,Gary Hocking,RH,,Norton,2.0,6.0,True
1959,1959_05,Spa-Francorchamps,49,Geoff Duke,GB,,Norton,3.0,4.0,True
1959,1959_05,Spa-Francorchamps,192,Bob Brown,AU,,Norton,4.0,3.0,True
1959,1959_05,Spa-Francorchamps,202,Remo Venturi,IT,,MV Agusta,5.0,2.0,True
1959,1959_05,Spa-Francorchamps,100,Bob Anderson,GB,,Norton,6.0,1.0,True
1959,1959_06,Belfast,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1959,1959_06,Belfast,147,Bob Mcintyre,GB,,Norton,2.0,6.0,True
1959,1959_06,Belfast,49,Geoff Duke,GB,,Norton,3.0,4.0,True
1959,1959_06,Belfast,233,Terry Shepherd,GB,,Norton,4.0,3.0,True
1959,1959_06,Belfast,192,Bob Brown,AU,,Norton,5.0,2.0,True
1959,1959_06,Belfast,248,Alistair King,GB,,Norton,6.0,1.0,True
1959,1959_07,Monza,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1959,1959_07,Monza,202,Remo Venturi,IT,,MV Agusta,2.0,6.0,True
1959,1959_07,Monza,49,Geoff Duke,GB,,Norton,3.0,4.0,True
1959,1959_07,Monza,192,Bob Brown,AU,,Norton,4.0,3.0,True
1959,1959_07,Monza,263,John Hempleman,NZ,,Norton,5.0,2.0,True
1959,1959_07,Monza,265,Paddy Driver,ZA,,Norton,6.0,1.0,True
1960,1960_01,Clermont-Ferrand,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1960,1960_01,Clermont-Ferrand,202,Remo Venturi,IT,,MV Agusta,2.0,6.0,True
1960,1960_01,Clermont-Ferrand,192,Bob Brown,AU,,Norton,3.0,4.0,True
1960,1960_01,Clermont-Ferrand,265,Paddy Driver,ZA,,Norton,4.0,3.0,True
1960,1960_01,Clermont-Ferrand,279,Ladi Richter,AT,,Norton,5.0,2.0,True
1960,1960_01,Clermont-Ferrand,280,Fumio Ito,JP,,BMW,6.0,1.0,True
1960,1960_02,Isle of Man,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1960,1960_02,Isle of Man,189,John Hartle,GB,,MV Agusta,2.0,6.0,True
1960,1960_02,Isle of Man,246,Mike Hailwood,GB,,Norton,3.0,4.0,True
1960,1960_02,Isle of Man,276,Tom Phillis,AU,,Norton,4.0,3.0,True
1960,1960_02,Isle of Man,43,Dickie Dale,GB,,Norton,5.0,2.0,True
1960,1960_02,Isle of Man,192,Bob Brown,AU,,Norton,6.0,1.0,True
1960,1960_03,Assen,202,Remo Venturi,IT,,MV Agusta,1.0,8.0,True
1960,1960_03,Assen,192,Bob Brown,AU,,Norton,2.0,6.0,True
1960,1960_03,Assen,99,Emilio Mendogni,IT,,MV Agusta,3.0,4.0,True
1960,1960_03,Assen,265,Paddy Driver,ZA,,Norton,4.0,3.0,True
1960,1960_03,Assen,246,Mike Hailwood,GB,,Norton,5.0,2.0,True
1960,1960_03,Assen,43,Dickie Dale,GB,,Norton,6.0,1.0,True
1960,1960_03,Assen,251,Jack Findlay,AU,,Norton,11.0,0.0,True
1960,1960_04,Spa-Francorchamps,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1960,1960_04,Spa-Francorchamps,202,Remo Venturi,IT,,MV Agusta,2.0,6.0,True
1960,1960_04,Spa-Francorchamps,192,Bob Brown,AU,,Norton,3.0,4.0,True
1960,1960_04,Spa-Francorchamps,246,Mike Hailwood,GB,,Norton,4.0,3.0,True
1960,1960_04,Spa-Francorchamps,266,Jim Redman,RH,,Norton,5.0,2.0,True
1960,1960_04,Spa-Francorchamps,99,Emilio Mendogni,IT,,MV Agusta,6.0,1.0,True
1960,1960_05,Solitude,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1960,1960_05,Solitude,202,Remo Venturi,IT,,MV Agusta,2.0,6.0,True
1960,1960_05,Solitude,99,Emilio Mendogni,IT,,MV Agusta,3.0,4.0,True
1960,1960_05,Solitude,43,Dickie Dale,GB,,Norton,4.0,3.0,True
1960,1960_05,Solitude,263,John Hempleman,NZ,,Norton,5.0,2.0,True
1960,1960_05,Solitude,281,Rudolf Glaeser,DE,,Norton,6.0,1.0,True
1960,1960_05,Solitude,251,Jack Findlay,AU,,Norton,12.0,0.0,True
1960,1960_06,Belfast,189,John Hartle,GB,,Norton,1.0,8.0,True
1960,1960_06,Belfast,111,John Surtees,GB,,MV Agusta,2.0,6.0,True
1960,1960_06,Belfast,230,Alan Shepherd,GB,,Matchless,3.0,4.0,True
1960,1960_06,Belfast,278,Ralph Rensen,GB,,Norton,4.0,3.0,True
1960,1960_06,Belfast,266,Jim Redman,RH,,Norton,5.0,2.0,True
1960,1960_06,Belfast,276,Tom Phillis,AU,,Norton,6.0,1.0,True
1960,1960_06,Belfast,251,Jack Findlay,AU,,Norton,13.0,0.0,True
1960,1960_07,Monza,111,John Surtees,GB,,MV Agusta,1.0,8.0,True
1960,1960_07,Monza,99,Emilio Mendogni,IT,,MV Agusta,2.0,6.0,True
1960,1960_07,Monza,246,Mike Hailwood,GB,,Norton,3.0,4.0,True
1960,1960_07,Monza,265,Paddy Driver,ZA,,Norton,4.0,3.0,True
1960,1960_07,Monza,189,John Hartle,GB,,Norton,5.0,2.0,True
1960,1960_07,Monza,266,Jim Redman,RH,,Norton,6.0,1.0,True
1960,1960_07,Monza,251,Jack Findlay,AU,,Norton,8.0,0.0,True
1961,1961_01,Hockenheim,244,Gary Hocking,RH,,MV Agusta,1.0,8.0,True
1961,1961_01,Hockenheim,282,Frank Perris,GB,,Norton,2.0,6.0,True
1961,1961_01,Hockenheim,232,Hans Gunter Jaeger,DE,,BMW,3.0,4.0,True
1961,1961_01,Hockenheim,246,Mike Hailwood,GB,,Norton,4.0,3.0,True
1961,1961_01,Hockenheim,213,Ernst Hiller,DE,,BMW,5.0,2.0,True
1961,1961_01,Hockenheim,304,John Lothar,DE,,BMW,6.0,1.0,True
1961,1961_02,Clermont-Ferrand,244,Gary Hocking,RH,,MV Agusta,1.0,8.0,True
1961,1961_02,Clermont-Ferrand,246,Mike Hailwood,GB,,Norton,2.0,6.0,True
1961,1961_02,Clermont-Ferrand,293,Antonie Paba,FR,,Norton,3.0,4.0,True
1961,1961_02,Clermont-Ferrand,295,Gyula Marsovszky,CH,,Norton,4.0,3.0,True
1961,1961_02,Clermont-Ferrand,300,Fritz Messerli,CH,,Matchless,5.0,2.0,True
1961,1961_02,Clermont-Ferrand,305,Roland Föll,DE,,Matchless,6.0,1.0,True
1961,1961_03,Isle of Man,246,Mike Hailwood,GB,,Norton,1.0,8.0,True
1961,1961_03,Isle of Man,147,Bob Mcintyre,GB,,Norton,2.0,6.0,True
1961,1961_03,Isle of Man,276,Tom Phillis,AU,,Norton,3.0,4.0,True
1961,1961_03,Isle of Man,248,Alistair King,GB,,Norton,4.0,3.0,True
1961,1961_03,Isle of Man,290,Ron Langston,GB,,Matchless,5.0,2.0,True
1961,1961_03,Isle of Man,303,Tony Godfrey,GB,,Norton,6.0,1.0,True
1961,1961_03,Isle of Man,251,Jack Findlay,AU,,Norton,,0.0,False
1961,1961_04,Assen,244,Gary Hocking,RH,,MV Agusta,1.0,8.0,True
1961,1961_04,Assen,246,Mike Hailwood,GB,,Norton,2.0,6.0,True
1961,1961_04,Assen,147,Bob Mcintyre,GB,,Norton,3.0,4.0,True
1961,1961_04,Assen,294,Phil Read,GB,,Norton,4.0,3.0,True
1961,1961_04,Assen,282,Frank Perris,GB,,Norton,5.0,2.0,True
1961,1961_04,Assen,267,Ron Miles,AU,,Norton,6.0,1.0,True
1961,1961_04,Assen,251,Jack Findlay,AU,,Norton,,0.0,False
1961,1961_05,Spa-Francorchamps,244,Gary Hocking,RH,,MV Agusta,1.0,8.0,True
1961,1961_05,Spa-Francorchamps,246,Mike Hailwood,GB,,Norton,2.0,6.0,True
1961,1961_05,Spa-Francorchamps,147,Bob Mcintyre,GB,,Norton,3.0,4.0,True
1961,1961_05,Spa-Francorchamps,292,Mike Duff,CA,,Matchless,4.0,3.0,True
1961,1961_05,Spa-Francorchamps,290,Ron Langston,GB,,Matchless,5.0,2.0,True
1961,1961_05,Spa-Francorchamps,265,Paddy Driver,ZA,,Norton,6.0,1.0,True
1961,1961_05,Spa-Francorchamps,251,Jack Findlay,AU,,Norton,8.0,0.0,True
1961,1961_06,Sachsenring,244,Gary Hocking,RH,,MV Agusta,1.0,8.0,True
1961,1961_06,Sachsenring,246,Mike Hailwood,GB,,Norton,2.0,6.0,True
1961,1961_06,Sachsenring,132,Bert Schneider,AT,,Norton,3.0,4.0,True
1961,1961_06,Sachsenring,296,Trevor Farnsworth,NZ,,Norton,4.0,3.0,True
1961,1961_06,Sachsenring,251,Jack Findlay,AU,,Norton,5.0,2.0,True
1961,1961_06,Sachsenring,306,Anssi Resko,FI,,Norton,6.0,1.0,True
1961,1961_07,Belfast,244,Gary Hocking,RH,,MV Agusta,1.0,8.0,True
1961,1961_07,Belfast,246,Mike Hailwood,GB,,Norton,2.0,6.0,True
1961,1961_07,Belfast,248,Alistair King,GB,,Norton,3.0,4.0,True
1961,1961_07,Belfast,290,Ron Langston,GB,,Matchless,4.0,3.0,True
1961,1961_07,Belfast,301,Peter Chatterton,GB,,Norton,5.0,2.0,True
1961,1961_07,Belfast,307,Tom Thorp,IE,,Norton,6.0,1.0,True
1961,1961_07,Belfast,251,Jack Findlay,AU,,Norton,8.0,0.0,True
1961,1961_08,Monza,246,Mike Hailwood,GB,,MV Agusta,1.0,8.0,True
1961,1961_08,Monza,248,Alistair King,GB,,Norton,2.0,6.0,True
1961,1961_08,Monza,265,Paddy Driver,ZA,,Norton,3.0,4.0,True
1961,1961_08,Monza,163,Alberto Pagani,IT,,Norton,4.0,3.0,True
1961,1961_08,Monza,132,Bert Schneider,AT,,Norton,5.0,2.0,True
1961,1961_08,Monza,251,Jack Findlay,AU,,Norton,6.0,1.0,True
1961,1961_09,Kristianstad,244,Gary Hocking,RH,,MV Agusta,1.0,8.0,True
1961,1961_09,Kristianstad,246,Mike Hailwood,GB,,MV Agusta,2.0,6.0,True
1961,1961_09,Kristianstad,282,Frank Perris,GB,,Norton,3.0,4.0,True
1961,1961_09,Kristianstad,132,Bert Schneider,AT,,Norton,4.0,3.0,True
1961,1961_09,Kristianstad,292,Mike Duff,CA,,Matchless,5.0,2.0,True
1961,1961_09,Kristianstad,308,Peter Pawson,NZ,,Norton,6.0,1.0,True
1961,1961_09,Kristianstad,251,Jack Findlay,AU,,Norton,,0.0,False
1961,1961_10,Oscar A. Galvez,289,Jorge Kissling,AR,,Matchless,1.0,8.0,True
1961,1961_10,Oscar A. Galvez,291,Juan Salatino,AR,,Norton,2.0,6.0,True
1961,1961_10,Oscar A. Galvez,282,Frank Perris,GB,,Norton,3.0,4.0,True
1961,1961_10,Oscar A. Galvez,297,S. Perkins,ZA,,Norton,4.0,3.0,True
1961,1961_10,Oscar A. Galvez,299,Eduardo Salatino,AR,,Norton,5.0,2.0,True
1961,1961_10,Oscar A. Galvez,302,G. Costa,UY,,Norton,6.0,1.0,True
1962,1962_01,Isle of Man,244,Gary Hocking,RH,,MV Agusta,1.0,8.0,True
1962,1962_01,Isle of Man,322,Ellis Boyce,GB,,Norton,2.0,6.0,True
1962,1962_01,Isle of Man,15,Fred Stevens,GB,,Norton,3.0,4.0,True
1962,1962_01,Isle of Man,132,Bert Schneider,AT,,Norton,4.0,3.0,True
1962,1962_01,Isle of Man,312,Richard Ingram,GB,,Norton,5.0,2.0,True
1962,1962_01,Isle of Man,328,Brian Setchell,GB,,Norton,6.0,1.0,True
1962,1962_01,Isle of Man,251,Jack Findlay,AU,,Norton,,0.0,False
1962,1962_02,Assen,246,Mike Hailwood,GB,,MV Agusta,1.0,8.0,True
1962,1962_02,Assen,231,Derek Minter,GB,,Norton,2.0,6.0,True
1962,1962_02,Assen,294,Phil Read,GB,,Norton,3.0,4.0,True
1962,1962_02,Assen,230,Alan Shepherd,GB,,Matchless,4.0,3.0,True
1962,1962_02,Assen,132,Bert Schneider,AT,,Norton,5.0,2.0,True
1962,1962_02,Assen,303,Tony Godfrey,GB,,Norton,6.0,1.0,True
1962,1962_02,Assen,251,Jack Findlay,AU,,Norton,12.0,0.0,True
1962,1962_03,Spa-Francorchamps,246,Mike Hailwood,GB,,MV Agusta,1.0,8.0,True
1962,1962_03,Spa-Francorchamps,230,Alan Shepherd,GB,,Matchless,2.0,6.0,True
1962,1962_03,Spa-Francorchamps,303,Tony Godfrey,GB,,Norton,3.0,4.0,True
1962,1962_03,Spa-Francorchamps,265,Paddy Driver,ZA,,Norton,4.0,3.0,True
1962,1962_03,Spa-Francorchamps,251,Jack Findlay,AU,,Norton,5.0,2.0,True
1962,1962_03,Spa-Francorchamps,15,Fred Stevens,GB,,Norton,6.0,1.0,True
1962,1962_04,Belfast,246,Mike Hailwood,GB,,MV Agusta,1.0,8.0,True
1962,1962_04,Belfast,230,Alan Shepherd,GB,,Matchless,2.0,6.0,True
1962,1962_04,Belfast,294,Phil Read,GB,,Norton,3.0,4.0,True
1962,1962_04,Belfast,290,Ron Langston,GB,,Norton,4.0,3.0,True
1962,1962_04,Belfast,303,Tony Godfrey,GB,,Norton,5.0,2.0,True
1962,1962_04,Belfast,329,Ray Spence,GB,,Norton,6.0,1.0,True
1962,1962_04,Belfast,251,Jack Findlay,AU,,Norton,,0.0,False
1962,1962_05,Sachsenring,246,Mike Hailwood,GB,,MV Agusta,1.0,8.0,True
1962,1962_05,Sachsenring,230,Alan Shepherd,GB,,Matchless,2.0,6.0,True
1962,1962_05,Sachsenring,132,Bert Schneider,AT,,Norton,3.0,4.0,True
1962,1962_05,Sachsenring,237,Franta Stastny,CS,,Jawa,4.0,3.0,True
1962,1962_05,Sachsenring,265,Paddy Driver,ZA,,Norton,5.0,2.0,True
1962,1962_05,Sachsenring,305,Roland Föll,DE,,Matchless,6.0,1.0,True
1962,1962_06,Monza,246,Mike Hailwood,GB,,MV Agusta,1.0,8.0,True
1962,1962_06,Monza,202,Remo Venturi,IT,,MV Agusta,2.0,6.0,True
1962,1962_06,Monza,311,Silvio Grassetti,IT,,Bianchi,3.0,4.0,True
1962,1962_06,Monza,294,Phil Read,GB,,Norton,4.0,3.0,True
1962,1962_06,Monza,265,Paddy Driver,ZA,,Norton,5.0,2.0,True
1962,1962_06,Monza,132,Bert Schneider,AT,,Norton,6.0,1.0,True
1962,1962_06,Monza,251,Jack Findlay,AU,,Norton,,0.0,False
1962,1962_07,Tampere,230,Alan Shepherd,GB,,Matchless,1.0,8.0,True
1962,1962_07,Tampere,323,Sven Gunnarsson,SE,,Norton,2.0,6.0,True
1962,1962_07,Tampere,237,Franta Stastny,CS,,Jawa,3.0,4.0,True
1962,1962_07,Tampere,306,Anssi Resko,FI,,Matchless,4.0,3.0,True
1962,1962_07,Tampere,325,H. Karlsson,SE,,Norton,5.0,2.0,True
1962,1962_07,Tampere,305,Roland Föll,DE,,Matchless,6.0,1.0,True
1962,1962_08,Oscar A. Galvez,320,Benedicto Caldarella,AR,,Matchless,1.0,8.0,True
1962,1962_08,Oscar A. Galvez,291,Juan Salatino,AR,,Norton,2.0,6.0,True
1962,1962_08,Oscar A. Galvez,299,Eduardo Salatino,AR,,Norton,3.0,4.0,True
1962,1962_08,Oscar A. Galvez,324,Paolo Gamberini,AR,,Matchless,4.0,3.0,True
1962,1962_08,Oscar A. Galvez,326,S. Pomesano,AR,,Norton,5.0,2.0,True
1962,1962_08,Oscar A. Galvez,327,F. Soler,AR,,Norton,6.0,1.0,True
1963,1963_01,Isle of Man,246,Mike Hailwood,GB,,MV Agusta,1.0,8.0,True
1963,1963_01,Isle of Man,189,John Hartle,GB,,Gilera,2.0,6.0,True
1963,1963_01,Isle of Man,294,Phil Read,GB,,Gilera,3.0,4.0,True
1963,1963_01,Isle of Man,292,Mike Duff,CA,,Matchless,4.0,3.0,True
1963,1963_01,Isle of Man,359,Joe Dunphy,GB,,Norton,5.0,2.0,True
1963,1963_01,Isle of Man,15,Fred Stevens,GB,,Norton,6.0,1.0,True
1963,1963_01,Isle of Man,251,Jack Findlay,AU,,Norton,,0.0,False
1963,1963_02,Assen,189,John Hartle,GB,,Gilera,1.0,8.0,True
1963,1963_02,Assen,294,Phil Read,GB,,Gilera,2.0,6.0,True
1963,1963_02,Assen,230,Alan Shepherd,GB,,Maico,3.0,4.0,True
1963,1963_02,Assen,197,Jack Ahearn,AU,,Norton,4.0,3.0,True
1963,1963_02,Assen,15,Fred Stevens,GB,,Norton,5.0,2.0,True
1963,1963_02,Assen,323,Sven Gunnarsson,SE,,Norton,6.0,1.0,True
1963,1963_03,Spa-Francorchamps,246,Mike Hailwood,GB,,MV Agusta,1.0,8.0,True
1963,1963_03,Spa-Francorchamps,294,Phil Read,GB,,Gilera,2.0,6.0,True
1963,1963_03,Spa-Francorchamps,230,Alan Shepherd,GB,,Matchless,3.0,4.0,True
1963,1963_03,Spa-Francorchamps,15,Fred Stevens,GB,,Norton,4.0,3.0,True
1963,1963_03,Spa-Francorchamps,197,Jack Ahearn,AU,,Norton,5.0,2.0,True
1963,1963_03,Spa-Francorchamps,295,Gyula Marsovszky,CH,,Matchless,6.0,1.0,True
1963,1963_03,Spa-Francorchamps,251,Jack Findlay,AU,,Matchless,9.0,0.0,True
